DATESTR,DATENUM,TYPE,DEPENDENCE,LON,LAT,DEP,LOCSRC,PREFMW,PREFMWSRC,PREFMS,PREFMSSRC,PREFmb,PREFmbSRC,PREFML,PREFMLSRC,MLREGION,REVML,MX_ORIGML,MX_TYPE,MX_REVML,MX_REVMLTYPE,MX_REVMLSRC,MS2MW,mb2MW,ML2MW,PREFMW,PREFMWSRC,COMM
1961-06-25 22:24:36,716417.9337,local,0,117.2,-32.3,0,MGO,NaN,,NaN,,NaN,,2.9,MGO,WA,2.87,2.90,ML,2.87,REV_ML,REV_ML,NaN,NaN,3.11,3.11,ML2MW,"Brookton; WA"
1961-06-25 23:39:11,716417.9855,local,0,117.2,-32.3,NaN,MGO,NaN,,NaN,,NaN,,3.2,MGO,WA,3.17,3.20,ML,3.17,REV_ML,REV_ML,NaN,NaN,3.33,3.33,ML2MW,"Brookton; WA"
1961-06-26 02:02:19,716418.0849,local,0,117.2,-32.3,NaN,MGO,NaN,,NaN,,NaN,,2.7,MGO,WA,2.67,2.70,ML,2.67,REV_ML,REV_ML,NaN,NaN,2.97,2.97,ML2MW,"Brookton; WA"
1961-06-26 09:39:13,716418.4022,local,0,117.2,-32.3,NaN,MGO,NaN,,NaN,,NaN,,2.6,MGO,WA,2.57,2.60,ML,2.57,REV_ML,REV_ML,NaN,NaN,2.90,2.90,ML2MW,"Brookton; WA"
1961-06-26 14:35:46,716418.6082,local,0,117.2,-32.3,NaN,MGO,NaN,,NaN,,NaN,,2.5,MGO,WA,2.47,2.50,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"Brookton; WA"
1961-06-29 08:22:20,716421.3488,local,1,149.34,-34.35,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.48,2.50,ML,2.48,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"Crookwell; NSW"
1961-06-30 04:12:00,716422.175,local,1,149.3,-32.5,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.35,2.50,ML,2.35,REV_ML,REV_ML,NaN,NaN,2.75,2.75,ML2MW,"Lake Burrendong; NSW"
1961-07-01 15:10:03,716423.632,local,1,116.9,-32.4,NaN,MGO,NaN,,NaN,,NaN,,2.6,MGO,WA,2.56,2.60,ML,2.56,REV_ML,REV_ML,NaN,NaN,2.90,2.90,ML2MW,"Brookton; WA"
1961-07-07 05:47:53,716429.2416,local,1,117,-33.1,NaN,MGO,NaN,,NaN,,NaN,,3.2,MGO,WA,3.10,3.20,ML,3.10,REV_ML,REV_ML,NaN,NaN,3.28,3.28,ML2MW,"Narrogin; WA"
1961-07-10 23:06:01,716432.9625,local,1,149.31,-34.87,7,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.47,2.50,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"Collector; NSW"
1961-07-23 21:50:28,716445.9101,local,1,149.2,-34.79,26,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.81,2.80,ML,2.81,REV_ML,REV_ML,NaN,NaN,3.07,3.07,ML2MW,"Gunning; NSW"
1961-07-25 13:41:00,716447.5701,local,0,149.1,-34.8,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.49,2.50,ML,2.49,REV_ML,REV_ML,NaN,NaN,2.85,2.85,ML2MW,"Gunning; NSW"
1961-07-26 08:06:04,716448.3376,local,2,149.23,-34.8,27,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,3.01,3.00,ML,3.01,REV_ML,REV_ML,NaN,NaN,3.22,3.22,ML2MW,"Gunning; NSW"
1961-07-30 07:28:34,716452.3115,local,1,121,-36.9,18,MGO,NaN,,NaN,,4.9,MGO,4.2,AUST,WA,3.29,4.20,ML,3.29,REV_ML,REV_ML,NaN,4.71,3.43,3.43,ML2MW,"Off Esperance; WA"
1961-08-12 18:00:00,716465.75,local,1,151.5,-32.8,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.51,2.50,ML,2.51,REV_ML,REV_ML,NaN,NaN,2.86,2.86,ML2MW,"Kurri Kurri; NSW"
1961-08-14 19:59:43,716467.8331,local,1,148.2,-37.6,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.44,2.50,ML,2.44,REV_ML,REV_ML,NaN,NaN,2.82,2.82,ML2MW,"Nowa Nowa; Vic"
1961-08-19 02:26:51,716472.102,local,1,144.7,-15.8,10,BRS,NaN,,NaN,,NaN,,4.1,AUST,SEA,3.56,4.10,ML,3.56,REV_ML,REV_ML,NaN,NaN,3.64,3.64,ML2MW,"SW of Cooktown; Qld"
1961-08-21 16:27:11,716474.6855,local,1,149.26,-34.77,7,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,3.01,3.00,ML,3.01,REV_ML,REV_ML,NaN,NaN,3.22,3.22,ML2MW,"Gunning; NSW"
1961-08-23 18:01:33,716476.7511,local,1,119,-18.5,18,MGO,NaN,,4.2,AUST,5.3,MGO,5.3,AUST,WA,4.81,5.30,ML,4.81,REV_ML,REV_ML,4.67,5.19,4.67,4.67,ML2MW,"North West Shelf; WA"
1961-08-24 14:02:43,716477.5852,local,2,149.31,-34.63,6,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.48,2.50,ML,2.48,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"Dalton; NSW"
1961-08-28 09:00:32,716481.3754,local,0,117.2,-32.3,0,MGO,NaN,,NaN,,NaN,,2.6,MGO,WA,2.57,2.60,ML,2.57,REV_ML,REV_ML,NaN,NaN,2.90,2.90,ML2MW,"Brookton; WA"
1961-08-28 09:08:24,716481.3808,local,0,117.2,-32.3,0,MGO,NaN,,NaN,,NaN,,2.5,MGO,WA,2.47,2.50,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"Brookton; WA"
1961-08-28 10:29:57,716481.4375,local,1,116.2,-27.5,18,MGO,NaN,,NaN,,NaN,,3.5,MGO,WA,2.85,3.50,ML,2.85,REV_ML,REV_ML,NaN,NaN,3.10,3.10,ML2MW,"Murgoo HS; WA"
1961-08-28 14:44:17,716481.6141,local,0,117.2,-32.3,0,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,2.77,2.80,ML,2.77,REV_ML,REV_ML,NaN,NaN,3.04,3.04,ML2MW,"Brookton; WA"
1961-08-28 15:56:57,716481.6645,local,0,117.2,-32.3,10,MGO,NaN,,NaN,,NaN,,3.3,AUST,WA,3.27,3.30,ML,3.27,REV_ML,REV_ML,NaN,NaN,3.41,3.41,ML2MW,"Brookton; WA"
1961-08-28 17:26:44,716481.7269,local,0,117.2,-32.2,0,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,2.75,2.80,ML,2.75,REV_ML,REV_ML,NaN,NaN,3.03,3.03,ML2MW,"Brookton; WA"
1961-08-29 01:11:17,716482.0495,local,0,117.2,-32.2,10,MGO,NaN,,NaN,,NaN,,3.1,MGO,WA,3.06,3.10,ML,3.06,REV_ML,REV_ML,NaN,NaN,3.25,3.25,ML2MW,"Brookton; WA"
1961-08-29 01:21:14,716482.0564,local,0,117.2,-32.3,0,MGO,NaN,,NaN,,NaN,,3,MGO,WA,2.97,3.00,ML,2.97,REV_ML,REV_ML,NaN,NaN,3.19,3.19,ML2MW,"Brookton; WA"
1961-08-30 14:01:46,716483.5846,local,0,117.2,-32.2,10,MGO,NaN,,NaN,,NaN,,3.1,MGO,WA,3.06,3.10,ML,3.06,REV_ML,REV_ML,NaN,NaN,3.25,3.25,ML2MW,"Brookton; WA"
1961-08-31 20:22:03,716484.8486,local,0,117.2,-32.3,10,MGO,NaN,,NaN,,NaN,,3.3,AUST,WA,3.27,3.30,ML,3.27,REV_ML,REV_ML,NaN,NaN,3.41,3.41,ML2MW,"Brookton; WA"
1961-08-31 21:22:28,716484.8906,local,2,117.1,-32.2,18,MGO,NaN,,NaN,,NaN,,3.6,MGO,WA,3.62,3.60,ML,3.62,REV_ML,REV_ML,NaN,NaN,3.68,3.68,ML2MW,"Brookton; WA"
1961-09-03 19:48:21,716487.8252,local,0,117.2,-32.3,0,MGO,NaN,,NaN,,NaN,,2.5,MGO,WA,2.47,2.50,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"Brookton; WA"
1961-09-05 02:35:00,716489.1076,local,2,149.8,-32.8,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.45,2.50,ML,2.45,REV_ML,REV_ML,NaN,NaN,2.82,2.82,ML2MW,"Kandos; NSW"
1961-09-09 10:04:20,716493.4197,local,1,149.5,-35,0,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.83,2.80,ML,2.83,REV_ML,REV_ML,NaN,NaN,3.09,3.09,ML2MW,"Lake George; NSW"
1961-09-12 07:13:09,716496.3008,local,1,156.609,-40.686,10,Underwood,NaN,,NaN,,NaN,,4.3,Underwood,Other,NaN,4.30,ML,4.30,ML,Underwood,NaN,NaN,4.23,4.23,ML2MW,"Tasman Sea"
1961-09-15 05:09:40,716499.215,local,1,147.294,-37.554,22,CAN,NaN,,NaN,,NaN,,3.5,CAN,SEA,3.38,3.50,ML,3.38,REV_ML,REV_ML,NaN,NaN,3.50,3.50,ML2MW,"Tabberabbera; Vic"
1961-09-17 22:39:29,716501.9441,local,0,150.46,-34.53,5,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.81,2.80,ML,2.81,REV_ML,REV_ML,NaN,NaN,3.07,3.07,ML2MW,"Robertson; NSW"
1961-09-27 11:32:42,716511.481,local,0,149.12,-34.72,12,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.83,2.80,ML,2.83,REV_ML,REV_ML,NaN,NaN,3.09,3.09,ML2MW,"Dalton; NSW"
1961-09-27 11:54:27,716511.4961,local,0,149.16,-34.74,6,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.82,2.80,ML,2.82,REV_ML,REV_ML,NaN,NaN,3.08,3.08,ML2MW,"Dalton; NSW"
1961-09-27 12:25:33,716511.5177,local,0,149.2,-34.7,0,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.74,2.80,ML,2.74,REV_ML,REV_ML,NaN,NaN,3.02,3.02,ML2MW,"Dalton; NSW"
1961-09-27 13:42:32,716511.5712,local,0,149.3,-34.97,13,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.52,2.50,ML,2.52,REV_ML,REV_ML,NaN,NaN,2.87,2.87,ML2MW,"Collector; NSW"
1961-09-27 19:00:04,716511.7917,local,1,148.25,-34.67,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.48,2.50,ML,2.48,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"E of Cootamundra; NSW"
1961-09-28 06:16:34,716512.2615,local,1,148.2,-34.5,0,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,2.95,3.00,ML,2.95,REV_ML,REV_ML,NaN,NaN,3.17,3.17,ML2MW,"Wallendbeen; NSW"
1961-09-28 06:38:38,716512.2768,local,0,150.67,-34.61,0,CAN,NaN,,NaN,,NaN,,3.3,CAN,SEA,3.28,3.30,ML,3.28,REV_ML,REV_ML,NaN,NaN,3.42,3.42,ML2MW,"Kangaroo Valley; NSW"
1961-10-09 23:43:14,716523.9884,local,2,145.882,-39.211,49,CAN,NaN,,NaN,,0,AUST,4,AUST,SEA,3.98,4.00,ML,3.98,REV_ML,REV_ML,NaN,-1.18,3.97,3.97,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-09 23:59:28,716523.9996,local,0,145.88,-39.21,10,MELOBS,NaN,,NaN,,NaN,,3.5,MELOBS,SEA,3.46,3.50,ML,3.46,REV_ML,REV_ML,NaN,NaN,3.55,3.55,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-10 00:03:00,716524.0021,local,0,145.88,-39.21,10,MELOBS,NaN,,NaN,,NaN,,3.5,MELOBS,SEA,3.46,3.50,ML,3.46,REV_ML,REV_ML,NaN,NaN,3.55,3.55,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-10 00:06:15,716524.0043,local,0,145.88,-39.21,10,MELOBS,NaN,,NaN,,NaN,,2.7,MELOBS,SEA,2.66,2.70,ML,2.66,REV_ML,REV_ML,NaN,NaN,2.97,2.97,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-10 00:08:00,716524.0056,local,0,145.88,-39.21,10,MELOBS,NaN,,NaN,,NaN,,2.7,MELOBS,SEA,2.66,2.70,ML,2.66,REV_ML,REV_ML,NaN,NaN,2.97,2.97,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-10 08:45:31,716524.3649,local,0,145.88,-39.21,10,MELOBS,NaN,,NaN,,NaN,,3.5,MELOBS,SEA,3.46,3.50,ML,3.46,REV_ML,REV_ML,NaN,NaN,3.55,3.55,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-10 13:36:08,716524.5668,local,0,145.88,-39.21,0,CAN,NaN,,NaN,,0,AUST,4,AUST,SEA,3.96,4.00,ML,3.96,REV_ML,REV_ML,NaN,-1.18,3.95,3.95,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-10 20:50:44,716524.8686,local,0,145.88,-39.21,10,CAN,NaN,,NaN,,NaN,,2.7,CAN,SEA,2.66,2.70,ML,2.66,REV_ML,REV_ML,NaN,NaN,2.97,2.97,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-11 02:57:07,716525.123,local,1,149.29,-34.83,16,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.49,2.50,ML,2.49,REV_ML,REV_ML,NaN,NaN,2.85,2.85,ML2MW,"Gunning; NSW"
1961-10-12 22:48:01,716526.95,local,0,145.88,-39.21,10,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,2.96,3.00,ML,2.96,REV_ML,REV_ML,NaN,NaN,3.18,3.18,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-13 06:47:09,716527.2827,local,0,145.88,-39.21,10,CAN,NaN,,NaN,,NaN,,3.4,CAN,SEA,3.36,3.40,ML,3.36,REV_ML,REV_ML,NaN,NaN,3.48,3.48,ML2MW,"SW of Wilsons Promontory; Vic"
1961-10-13 08:44:00,716527.3639,local,1,152.3,-33.8,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.43,2.50,ML,2.43,REV_ML,REV_ML,NaN,NaN,2.81,2.81,ML2MW,"Off Sydney; NSW"
1961-10-18 03:06:12,716532.1293,local,1,149.37,-34.87,10,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.78,2.80,ML,2.78,REV_ML,REV_ML,NaN,NaN,3.05,3.05,ML2MW,"Collector; NSW"
1961-10-20 18:46:00,716534.7819,local,1,149.2,-34.9,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.45,2.50,ML,2.45,REV_ML,REV_ML,NaN,NaN,2.82,2.82,ML2MW,"Gunning; NSW"
1961-10-26 13:21:00,716540.5563,local,2,151.3,-32.8,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.49,2.50,ML,2.49,REV_ML,REV_ML,NaN,NaN,2.85,2.85,ML2MW,"Cessnock; NSW"
1961-10-29 11:26:56,716543.477,local,1,149.2,-34.75,4,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.82,2.80,ML,2.82,REV_ML,REV_ML,NaN,NaN,3.08,3.08,ML2MW,"Dalton; NSW"
1961-10-29 20:17:47,716543.8457,local,1,149.81,-34.44,0,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,3.02,3.00,ML,3.02,REV_ML,REV_ML,NaN,NaN,3.23,3.23,ML2MW,"Taralga; NSW"
1961-10-30 03:49:00,716544.159,local,2,151,-32.8,0,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,2.99,3.00,ML,2.99,REV_ML,REV_ML,NaN,NaN,3.21,3.21,ML2MW,"Cessnock; NSW"
1961-11-02 02:14:00,716547.0931,local,1,149.5,-32.8,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.43,2.50,ML,2.43,REV_ML,REV_ML,NaN,NaN,2.81,2.81,ML2MW,"Hargraves; NSW"
1961-11-10 14:59:14,716555.6245,local,1,118.4,-37.5,18,MGO,NaN,,NaN,,NaN,,4.4,MGO,WA,3.60,4.40,ML,3.60,REV_ML,REV_ML,NaN,NaN,3.66,3.66,ML2MW,"Off Albany; WA"
1961-11-20 20:44:52,716565.8645,local,2,117.2,-32.3,NaN,MGO,NaN,,NaN,,NaN,,2.9,MGO,WA,2.87,2.90,ML,2.87,REV_ML,REV_ML,NaN,NaN,3.11,3.11,ML2MW,"Brookton; WA"
1961-11-20 21:07:49,716565.8804,local,0,117.2,-32.2,NaN,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,2.75,2.80,ML,2.75,REV_ML,REV_ML,NaN,NaN,3.03,3.03,ML2MW,"Brookton; WA"
1961-11-22 21:55:16,716567.9134,local,1,146.028,-36.017,0,CAN,NaN,,NaN,,NaN,,3.5,CAN,SEA,3.38,3.50,ML,3.38,REV_ML,REV_ML,NaN,NaN,3.50,3.50,ML2MW,"Yarrawonga; Vic"
1961-11-23 01:17:21,716568.0537,local,1,149,-33,0,CAN,NaN,,NaN,,NaN,,4,AUST,SEA,3.88,4.00,ML,3.88,REV_ML,REV_ML,NaN,NaN,3.88,3.88,ML2MW,"Molong; NSW"
1961-11-24 11:11:42,716569.4665,local,0,150.63,-34.57,0,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.77,2.80,ML,2.77,REV_ML,REV_ML,NaN,NaN,3.05,3.05,ML2MW,"Robertson; NSW"
1961-11-26 22:53:53,716571.9541,local,1,149.34,-34.82,6,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.50,2.50,ML,2.50,REV_ML,REV_ML,NaN,NaN,2.85,2.85,ML2MW,"Gunning; NSW"
1961-12-05 04:02:00,716580.1681,local,0,149.5,-32.3,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.36,2.50,ML,2.36,REV_ML,REV_ML,NaN,NaN,2.76,2.76,ML2MW,"Gulgong; NSW"
1961-12-10 01:45:04,716585.073,local,2,151.62,-34.02,0,CAN,NaN,,NaN,,NaN,,3.3,CAN,SEA,2.86,3.30,ML,2.86,REV_ML,REV_ML,NaN,NaN,3.11,3.11,ML2MW,"Off Sydney; NSW"
1961-12-11 02:59:00,716586.1243,local,0,151.7,-34,0,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.71,2.80,ML,2.71,REV_ML,REV_ML,NaN,NaN,3.00,3.00,ML2MW,"Off Sydney; NSW"
1961-12-18 16:44:31,716593.6976,local,1,149.3,-34.8,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.50,2.50,ML,2.50,REV_ML,REV_ML,NaN,NaN,2.86,2.86,ML2MW,"Gunning; NSW"
1961-12-20 01:03:00,716595.0437,local,2,149.62,-32.42,0,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,2.90,3.00,ML,2.90,REV_ML,REV_ML,NaN,NaN,3.14,3.14,ML2MW,"Gulgong; NSW"
1961-12-28 07:34:35,716603.3157,local,1,141.57,-28.12,10,BRS,NaN,,NaN,,NaN,,4.1,BRS,SEA,3.31,4.10,ML,3.31,REV_ML,REV_ML,NaN,NaN,3.44,3.44,ML2MW,"Coopers Creek; Qld"
1961-12-31 22:27:18,716606.9356,local,2,116.9,-31.6,0,MGO,NaN,,NaN,,NaN,,2.8,MGO,WA,2.73,2.80,ML,2.73,REV_ML,REV_ML,NaN,NaN,3.02,3.02,ML2MW,"Meckering; WA"
1962-01-01 23:29:52,716607.9791,local,1,125.7,-34.1,18,MGO,NaN,,NaN,,NaN,,4.4,MGO,WA,3.47,4.40,ML,3.47,REV_ML,REV_ML,NaN,NaN,3.56,3.56,ML2MW,"WA"
1962-01-10 05:40:00,716616.2361,local,2,146.5,-38.5,0,CAN,NaN,,NaN,,NaN,,3.8,AUST,SEA,3.78,3.80,ML,3.78,REV_ML,REV_ML,NaN,NaN,3.80,3.80,ML2MW,"Corner Inlet; Vic"
1962-01-10 06:12:17,716616.2585,local,0,146.5,-38.5,10,Underwood,NaN,,NaN,,NaN,,3.7,Underwood,SEA,3.68,3.70,ML,3.68,REV_ML,REV_ML,NaN,NaN,3.72,3.72,ML2MW,"Corner Inlet; Vic"
1962-01-10 19:36:25,716616.817,local,1,139.8,-36.35,0,ADE,NaN,,NaN,,0,AUST,4.1,AUST,SEA,4.10,4.10,ML,4.10,REV_ML,REV_ML,NaN,-1.18,4.06,4.06,ML2MW,"Keith; SA"
1962-01-11 09:10:49,716617.3825,local,1,148.811,-37.804,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.49,2.50,ML,2.49,REV_ML,REV_ML,NaN,NaN,2.85,2.85,ML2MW,"Cape Conran; Vic"
1962-01-16 06:16:52,716622.2617,local,1,149.62,-31.98,0,CAN,NaN,,NaN,,0,AUST,4,AUST,SEA,3.82,4.00,ML,3.82,REV_ML,REV_ML,NaN,-1.18,3.84,3.84,ML2MW,"E of Dunedoo; NSW"
1962-01-17 19:54:00,716623.8292,local,1,149.1,-34.7,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.48,2.50,ML,2.48,REV_ML,REV_ML,NaN,NaN,2.84,2.84,ML2MW,"Dalton; NSW"
1962-01-26 09:02:57,716632.3771,local,2,148.44,-34.43,8,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.77,2.80,ML,2.77,REV_ML,REV_ML,NaN,NaN,3.05,3.05,ML2MW,"18 km SE of Young; NSW"
1962-01-30 07:29:49,716636.3124,local,2,117.2,-32.3,NaN,MGO,NaN,,NaN,,NaN,,2.6,MGO,WA,2.57,2.60,ML,2.57,REV_ML,REV_ML,NaN,NaN,2.90,2.90,ML2MW,"Brookton; WA"
1962-01-30 14:16:57,716636.5951,local,0,148.4,-34.4,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.49,2.50,ML,2.49,REV_ML,REV_ML,NaN,NaN,2.85,2.85,ML2MW,"13 km SE of Young; NSW"
1962-02-08 05:25:48,716645.2263,local,0,150.51,-34.55,4,CAN,NaN,,NaN,,NaN,,3.3,AUST,SEA,3.31,3.30,ML,3.31,REV_ML,REV_ML,NaN,NaN,3.44,3.44,ML2MW,"Robertson; NSW"
1962-02-14 03:04:30,716651.1281,local,2,151.22,-35.05,0,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,2.98,3.00,ML,2.98,REV_ML,REV_ML,NaN,NaN,3.19,3.19,ML2MW,"Off Jervis Bay; NSW"
1962-02-14 03:09:25,716651.1315,local,0,151.22,-35.06,4,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,2.98,3.00,ML,2.98,REV_ML,REV_ML,NaN,NaN,3.20,3.20,ML2MW,"Off Jervis Bay; NSW"
1962-02-16 12:16:33,716653.5115,local,1,144,-14,5,BRS,NaN,,NaN,,NaN,,4.4,AUST,SEA,3.69,4.40,ML,3.69,REV_ML,REV_ML,NaN,NaN,3.73,3.73,ML2MW,"Cape York; Qld"
1962-02-25 15:16:45,716662.6366,local,1,148.21,-36.28,19,CAN,NaN,,NaN,,NaN,,3.3,AUST,SEA,3.24,3.30,ML,3.24,REV_ML,REV_ML,NaN,NaN,3.39,3.39,ML2MW,"Khancoban; NSW"
1962-03-03 22:04:22,716668.9197,local,1,136,-33,0,ADE,NaN,,NaN,,0,AUST,4.2,AUST,WA,3.75,4.20,ML,3.75,REV_ML,REV_ML,NaN,-1.18,3.78,3.78,ML2MW,"Eyre Peninsula; SA"
1962-03-07 14:17:14,716672.5953,local,1,147.35,-38.02,10,Underwood,NaN,,NaN,,NaN,,3,Underwood,SEA,2.93,3.00,ML,2.93,REV_ML,REV_ML,NaN,NaN,3.16,3.16,ML2MW,"Lake Wellington; Vic"
1962-03-11 12:55:20,716676.5384,local,0,148.28,-34.37,5,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.54,2.50,ML,2.54,REV_ML,REV_ML,NaN,NaN,2.88,2.88,ML2MW,"6 km SSW of Young; NSW"
1962-03-17 03:50:59,716682.1604,local,0,148.33,-34.43,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.50,2.50,ML,2.50,REV_ML,REV_ML,NaN,NaN,2.85,2.85,ML2MW,"13 km SSE of Young; NSW"
1962-03-18 21:55:36,716683.9136,local,0,148.35,-34.42,10,CAN,NaN,,NaN,,NaN,,3,CAN,SEA,3.00,3.00,ML,3.00,REV_ML,REV_ML,NaN,NaN,3.21,3.21,ML2MW,"13 km SSE of Young; NSW"
1962-03-19 22:39:46,716684.9443,local,0,148.42,-34.52,17,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.53,2.50,ML,2.53,REV_ML,REV_ML,NaN,NaN,2.88,2.88,ML2MW,"25 km SSE of Young; NSW"
1962-03-22 06:23:30,716687.2663,local,1,151.07,-34.08,0,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.71,2.80,ML,2.71,REV_ML,REV_ML,NaN,NaN,3.00,3.00,ML2MW,"Sutherland; NSW"
1962-03-23 14:11:26,716688.5913,local,1,149.2,-34.79,2,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.47,2.50,ML,2.47,REV_ML,REV_ML,NaN,NaN,2.83,2.83,ML2MW,"Oolong; NSW"
1962-03-27 17:54:22,716692.7461,local,1,146.55,-37.92,6,CAN,NaN,,NaN,,NaN,,3.8,AUST,SEA,3.81,3.80,ML,3.81,REV_ML,REV_ML,NaN,NaN,3.83,3.83,ML2MW,"Walhalla; Vic"
1962-03-27 20:48:47,716692.8672,local,1,149.15,-34.74,4,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.49,2.50,ML,2.49,REV_ML,REV_ML,NaN,NaN,2.85,2.85,ML2MW,"Dalton; NSW"
1962-03-30 03:12:09,716695.1334,local,2,148.37,-34.44,12,CAN,NaN,,NaN,,NaN,,3.4,AUST,SEA,3.38,3.40,ML,3.38,REV_ML,REV_ML,NaN,NaN,3.50,3.50,ML2MW,"SE of Young; NSW"
1962-03-30 15:32:13,716695.6474,local,0,148.28,-34.42,1,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.82,2.80,ML,2.82,REV_ML,REV_ML,NaN,NaN,3.08,3.08,ML2MW,"S of Young; NSW"
1962-03-31 16:51:54,716696.7027,local,1,149.13,-34.72,6,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.50,2.50,ML,2.50,REV_ML,REV_ML,NaN,NaN,2.86,2.86,ML2MW,"Dalton; NSW"
1962-04-03 05:41:48,716699.2374,local,1,149.11,-34.69,0,CAN,NaN,,NaN,,NaN,,2.8,CAN,SEA,2.78,2.80,ML,2.78,REV_ML,REV_ML,NaN,NaN,3.05,3.05,ML2MW,"Dalton; NSW"
1962-04-06 20:23:21,716702.8496,local,1,149.93,-34.78,3,CAN,NaN,,NaN,,NaN,,2.9,CAN,SEA,2.88,2.90,ML,2.88,REV_ML,REV_ML,NaN,NaN,3.13,3.13,ML2MW,"Marulan South; NSW"
1962-04-10 22:18:54,716706.9298,local,1,148.4,-34.2,0,CAN,NaN,,NaN,,NaN,,2.5,CAN,SEA,2.50,2.50,ML,2.50,REV_ML,REV_ML,NaN,NaN,2.86,2.86,ML2MW,"NE of Young; NSW"
1962-04-11 18:28:58,716707.7701,local,1,146.33,-38.9,0,CAN,NaN,,NaN,,NaN,,3.5,AUST,SEA,3.44,3.50,ML,3.44,REV_ML,REV_ML,NaN,NaN,3.54,3.54,ML2MW,"Wilsons Promontory; Vic"
